company,rating,location,revdate,recommends,outlook,ceo_opinion,wlbalance,career_ops
Google,5.0,"New York, NY",05-11-2016,y,positive,approves,4.0,5.0
Google,4.0,"Mountain View, CA",05-28-2016,y,,,,
Google,1.0,"Mountain View, CA",06-15-2016,n,negative,,1.0,1.0
Google,4.0,,05-22-2016,,,,5.0,5.0
Google,5.0,,05-13-2016,y,positive,approves,5.0,5.0
Google,4.0,,05-27-2016,y,positive,,4.0,4.0
Google,2.0,"Mountain View, CA",05-19-2016,n,positive,approves,1.0,3.0
Google,5.0,,05-08-2016,y,positive,approves,4.0,5.0
Google,4.0,"Sunnyvale, CA",05-20-2016,y,positive,approves,3.0,5.0
Google,4.0,"Mountain View, CA",05-19-2016,,,,4.0,5.0
Google,5.0,,05-10-2016,y,positive,approves,3.0,5.0
Google,4.0,,05-24-2016,,,,,
Google,4.0,"Walnut Creek, CA",05-23-2016,y,neutral,no opinion,4.0,3.0
Google,4.0,"Mountain View, CA",05-17-2016,y,positive,,5.0,4.0
Google,4.0,,05-22-2016,y,positive,approves,4.0,4.0
Google,5.0,,05-03-2016,y,neutral,,5.0,5.0
Google,4.0,,05-15-2016,y,positive,no opinion,4.0,4.0
Google,5.0,"Mountain View, CA",04-29-2016,y,positive,approves,5.0,5.0
Google,4.0,,05-19-2016,,,,4.0,5.0
Google,4.0,,05-16-2016,,,,,
Google,5.0,"Mountain View, CA",04-25-2016,y,positive,approves,5.0,5.0
Google,4.0,"Cambridge, MA",05-13-2016,y,positive,approves,2.0,5.0
Google,5.0,"Redmond, WA",04-28-2016,y,positive,approves,4.0,5.0
Google,5.0,"San Francisco, CA",05-01-2016,y,positive,approves,,
Google,5.0,"Munich, ND",04-30-2016,y,positive,no opinion,5.0,5.0
Google,5.0,"New York, NY",04-30-2016,y,positive,approves,5.0,5.0
Google,4.0,"Mountain View, CA",04-16-2016,,,,4.0,
Google,5.0,,04-28-2016,y,positive,,5.0,4.0
Google,4.0,"San Francisco, CA",05-09-2016,n,positive,approves,5.0,4.0
Google,5.0,"Ann Arbor, MI",04-04-2016,y,positive,approves,5.0,5.0
Google,5.0,,04-27-2016,y,positive,,,
Google,4.0,,05-11-2016,y,neutral,no opinion,5.0,4.0
Google,5.0,"Mountain View, CA",04-25-2016,y,positive,approves,5.0,5.0
Google,5.0,"Sunnyvale, CA",04-26-2016,y,positive,approves,5.0,4.0
Google,5.0,,04-26-2016,,,,,
Google,4.0,"Mountain View, CA",05-09-2016,y,positive,approves,4.0,5.0
Google,5.0,,04-25-2016,y,positive,approves,5.0,5.0
Google,5.0,"Los Angeles, CA",04-21-2016,y,positive,approves,5.0,5.0
Google,5.0,,04-24-2016,y,,,5.0,5.0
Google,4.0,"Mountain View, CA",05-07-2016,y,positive,approves,5.0,3.0
Google,5.0,,04-22-2016,,,,,
Google,5.0,,04-21-2016,,,,,
Google,5.0,"San Jose, CA",04-21-2016,y,positive,approves,,
Google,3.0,,05-06-2016,,,,,
Google,5.0,,04-17-2016,,,,5.0,5.0
Google,5.0,,04-16-2016,y,positive,approves,4.0,4.0
Google,5.0,"New York, NY",04-17-2016,y,positive,approves,4.0,5.0
Google,5.0,"San Francisco, CA",04-17-2016,y,positive,,5.0,4.0
Google,5.0,"Mountain View, CA",04-13-2016,y,positive,approves,3.0,5.0
Google,5.0,"Mountain View, CA",04-13-2016,y,positive,,4.0,5.0
Google,5.0,"Mountain View, CA",04-07-2016,y,positive,approves,3.0,4.0
Google,3.0,"Mountain View, CA",04-28-2016,y,positive,,5.0,5.0
Google,5.0,"Chicago, IL",04-12-2016,y,neutral,approves,3.0,5.0
Google,4.0,,04-27-2016,,,,,
Google,5.0,,04-09-2016,,,,,
Google,5.0,,03-23-2016,,,,,
Google,5.0,"San Francisco, CA",04-12-2016,y,positive,approves,5.0,5.0
Google,4.0,"Mountain View, CA",04-23-2016,y,positive,,5.0,5.0
Google,5.0,"San Francisco, CA",04-11-2016,,,,5.0,5.0
Google,2.0,"Mountain View, CA",04-25-2016,y,positive,approves,4.0,5.0
Google,4.0,"San Francisco, CA",04-25-2016,y,positive,approves,4.0,5.0
Google,4.0,,04-25-2016,y,neutral,approves,4.0,5.0
Google,5.0,"Mountain View, CA",04-06-2016,y,positive,approves,4.0,5.0
Google,2.0,"Mountain View, CA",04-10-2016,n,positive,no opinion,2.0,2.0
Google,5.0,"New York, NY",04-10-2016,y,positive,,5.0,5.0
Google,5.0,"New York, NY",03-26-2016,y,positive,approves,2.0,5.0
Google,3.0,"Mountain View, CA",04-24-2016,y,positive,approves,3.0,
Google,5.0,"Mountain View, CA",04-09-2016,y,positive,approves,4.0,5.0
Google,5.0,,04-09-2016,y,positive,approves,5.0,5.0
Google,5.0,"Mountain View, CA",04-05-2016,,,,5.0,5.0
Google,5.0,,04-08-2016,y,positive,approves,5.0,5.0
Google,4.0,"Mountain View, CA",04-13-2016,,,,4.0,3.0
Google,5.0,"Mountain View, CA",03-30-2016,y,positive,no opinion,5.0,5.0
Google,5.0,"Mountain View, CA",04-06-2016,y,positive,approves,5.0,5.0
Google,4.0,"Mountain View, CA",04-13-2016,,,,4.0,3.0
Google,5.0,"Mountain View, CA",03-30-2016,y,positive,no opinion,5.0,5.0
Google,5.0,"Mountain View, CA",04-06-2016,y,positive,approves,5.0,5.0
Google,2.0,,04-20-2016,,,,3.0,1.0
Google,4.0,,04-20-2016,y,,,5.0,5.0
Google,5.0,"Mountain View, CA",04-05-2016,y,positive,approves,5.0,5.0
Google,4.0,"Mountain View, CA",04-18-2016,,,,4.0,5.0
Google,4.0,"Mountain View, CA",04-19-2016,y,,,3.0,5.0
Google,5.0,,04-03-2016,y,positive,approves,5.0,5.0
Google,5.0,,04-04-2016,y,positive,approves,5.0,5.0
Google,5.0,,04-04-2016,,,,5.0,5.0
Google,5.0,"Lexington, MA",04-04-2016,y,positive,approves,5.0,5.0
Google,5.0,,04-04-2016,,,,,
Google,5.0,"Mountain View, CA",03-31-2016,y,positive,approves,5.0,5.0
Google,5.0,,04-02-2016,,,,,
Google,5.0,"Mountain View, CA",04-02-2016,y,positive,no opinion,1.0,4.0
Google,5.0,,04-01-2016,y,positive,approves,5.0,5.0
Google,4.0,,04-15-2016,y,positive,no opinion,4.0,5.0
Google,4.0,"Mountain View, CA",04-08-2016,y,positive,approves,4.0,5.0
Google,5.0,"New York, NY",03-30-2016,y,positive,approves,5.0,5.0
Google,5.0,"San Francisco, CA",03-24-2016,y,positive,,5.0,5.0
Google,1.0,,05-03-2016,n,negative,,,
Google,4.0,,04-13-2016,y,positive,approves,5.0,4.0
Google,4.0,,04-13-2016,y,positive,approves,5.0,4.0
Google,4.0,,04-12-2016,,,,3.0,5.0
Google,5.0,"Mountain View, CA",03-27-2016,y,positive,,5.0,4.0
Google,5.0,"New York, NY",03-28-2016,y,positive,approves,4.0,5.0
Google,3.0,,04-07-2016,,,,,
Google,5.0,,03-26-2016,y,,,5.0,4.0
Google,3.0,,04-10-2016,y,neutral,,,
Google,5.0,"Seattle, WA",03-26-2016,y,positive,approves,2.0,5.0
Google,5.0,,03-26-2016,,,,,
Google,4.0,,04-09-2016,n,positive,disapproves,2.0,5.0
Google,5.0,,03-21-2016,y,positive,,5.0,5.0
Google,5.0,,03-24-2016,,,,5.0,
Google,5.0,,03-24-2016,y,positive,approves,5.0,5.0
Google,5.0,,03-23-2016,,,,,
Google,5.0,,03-23-2016,,,,,
Google,4.0,,04-06-2016,,,,,
Google,5.0,"Mountain View, CA",03-22-2016,y,positive,no opinion,4.0,4.0
Google,2.0,"Mountain View, CA",04-05-2016,n,positive,no opinion,2.0,3.0
Google,5.0,"Mountain View, CA",03-17-2016,y,positive,approves,4.0,4.0
Google,5.0,"Pittsburg, CA",03-21-2016,y,positive,approves,5.0,5.0
Google,4.0,"New York, NY",04-04-2016,y,positive,approves,5.0,5.0
Google,4.0,,04-04-2016,y,positive,approves,4.0,5.0
Google,5.0,"Mountain View, CA",03-17-2016,y,positive,approves,5.0,5.0
Google,5.0,"Cambridge, MA",03-17-2016,y,positive,approves,4.0,5.0
Google,5.0,,03-20-2016,,,,,
Google,4.0,"San Francisco, CA",03-30-2016,y,positive,approves,4.0,4.0
Google,5.0,,03-15-2016,y,positive,approves,5.0,4.0
Google,3.0,"Mountain View, CA",03-24-2016,y,positive,approves,5.0,2.0
Google,5.0,"San Francisco, CA",03-19-2016,y,positive,,5.0,5.0
Google,4.0,,04-01-2016,y,,,5.0,3.0
Google,4.0,,03-31-2016,n,neutral,no opinion,3.0,3.0
Google,5.0,"Kirkland, WA",03-13-2016,y,positive,approves,5.0,5.0
Google,5.0,,03-16-2016,y,,,5.0,5.0
Google,5.0,,03-16-2016,y,positive,approves,5.0,4.0
Google,5.0,,03-16-2016,y,positive,no opinion,3.0,5.0
Google,2.0,"New York, NY",03-26-2016,n,neutral,,1.0,4.0
Google,4.0,,03-30-2016,,,,,
Google,5.0,,03-16-2016,y,positive,no opinion,3.0,5.0
Google,2.0,"New York, NY",03-26-2016,n,neutral,,1.0,4.0
Google,4.0,,03-30-2016,,,,,
Google,5.0,,03-15-2016,,,,,
Google,4.0,"Kirkland, WA",03-26-2016,y,positive,,5.0,
Google,5.0,,03-14-2016,y,positive,,4.0,5.0
Google,4.0,,03-28-2016,,,,4.0,5.0
Google,4.0,,03-28-2016,,,,4.0,4.0
Google,5.0,"Mountain View, CA",03-10-2016,y,positive,approves,4.0,5.0
Google,5.0,"Mountain View, CA",03-13-2016,y,,,4.0,5.0
Google,4.0,"Mountain View, CA",03-24-2016,y,positive,,4.0,5.0
Google,4.0,"Austin, TX",03-24-2016,,,,,
Google,5.0,"Mountain View, CA",03-08-2016,y,,,2.0,5.0
Google,5.0,"Mountain View, CA",03-12-2016,y,,,5.0,5.0
Google,5.0,"Los Angeles, CA",02-12-2016,n,negative,disapproves,5.0,5.0
Google,5.0,"Mountain View, CA",03-10-2016,y,positive,,5.0,5.0
Google,4.0,"San Jose, CA",03-16-2016,y,positive,approves,3.0,4.0
Google,4.0,"Mountain View, CA",03-24-2016,y,positive,approves,4.0,5.0
Google,5.0,"Mountain View, CA",03-05-2016,y,positive,approves,4.0,5.0
Google,5.0,"New York, NY",03-06-2016,y,positive,approves,5.0,5.0
Google,5.0,,03-08-2016,y,positive,approves,5.0,5.0
Google,5.0,"Mountain View, CA",03-08-2016,y,positive,approves,3.0,5.0
Google,4.0,,03-21-2016,,,,,
Google,4.0,,03-22-2016,y,positive,,4.0,4.0
Google,4.0,"Mountain View, CA",03-22-2016,y,positive,approves,3.0,5.0
Google,5.0,"Austin, TX",03-04-2016,y,positive,,4.0,5.0
Google,5.0,,03-06-2016,y,positive,,5.0,5.0
Google,5.0,,03-06-2016,y,positive,approves,3.0,4.0
Google,4.0,,03-20-2016,y,positive,approves,3.0,4.0
Google,5.0,"New York, NY",02-14-2016,y,,,,
Google,5.0,"Sacramento, CA",03-05-2016,y,negative,no opinion,5.0,5.0
Google,1.0,"Mountain View, CA",03-31-2016,n,,,1.0,1.0
Google,5.0,"Mountain View, CA",02-29-2016,y,positive,approves,3.0,4.0
Google,5.0,,03-03-2016,y,positive,approves,4.0,5.0
Google,4.0,,03-17-2016,,,,,
Google,5.0,"Mountain View, CA",02-25-2016,y,positive,approves,,
Google,4.0,,03-16-2016,,,,,
Google,5.0,,03-01-2016,y,positive,approves,5.0,5.0
Google,4.0,"Mountain View, CA",03-15-2016,,,,5.0,5.0
Google,4.0,,03-15-2016,y,positive,no opinion,5.0,4.0
Google,5.0,,03-01-2016,y,positive,approves,5.0,5.0
Google,4.0,"Mountain View, CA",03-15-2016,,,,5.0,5.0
Google,4.0,,03-15-2016,y,positive,no opinion,5.0,4.0
Google,4.0,"Mountain View, CA",03-15-2016,n,,,1.0,4.0
Google,3.0,,03-15-2016,,,,,
Google,5.0,"Iselin, NJ",02-29-2016,,,,4.0,4.0
Google,4.0,"Mountain View, CA",03-13-2016,y,positive,approves,,
Google,4.0,"Mountain View, CA",03-14-2016,y,positive,no opinion,5.0,5.0
Google,4.0,"Mountain View, CA",03-14-2016,y,positive,approves,4.0,3.0
Google,5.0,,02-28-2016,y,,,5.0,5.0
Google,3.0,,03-10-2016,n,,,1.0,3.0
Google,4.0,,03-12-2016,,,,,
Google,3.0,"San Jose, CA",03-11-2016,y,positive,approves,4.0,4.0
Google,5.0,"Mountain View, CA",02-25-2016,y,positive,approves,5.0,5.0
Google,5.0,,02-25-2016,,,,,
Google,4.0,"Mountain View, CA",03-10-2016,y,positive,approves,3.0,5.0
Google,5.0,"San Francisco, CA",02-07-2016,y,positive,,5.0,5.0
Google,5.0,"Madison, WI",02-23-2016,y,positive,approves,2.0,4.0
Google,5.0,,02-23-2016,,,,,
Google,5.0,"New York, NY",02-21-2016,y,positive,approves,,
Google,5.0,,02-22-2016,y,positive,approves,5.0,5.0
Google,4.0,"Mountain View, CA",03-01-2016,y,positive,approves,5.0,5.0
Google,5.0,,02-17-2016,y,positive,approves,5.0,5.0
Google,4.0,"Mountain View, CA",03-02-2016,y,positive,,2.0,5.0
Google,3.0,,03-04-2016,,,,,
Google,4.0,,02-25-2016,y,neutral,approves,5.0,4.0
Google,4.0,"New York, NY",03-02-2016,y,neutral,no opinion,5.0,5.0
Google,5.0,,02-16-2016,,,,,
Google,5.0,,02-12-2016,,,,5.0,5.0
Google,4.0,"Mountain View, CA",02-12-2016,y,positive,no opinion,4.0,5.0
Google,5.0,,02-11-2016,y,positive,,5.0,5.0
Google,4.0,"Mountain View, CA",02-27-2016,y,positive,no opinion,4.0,5.0
Google,5.0,"New York, NY",02-02-2016,y,positive,,4.0,5.0
Google,5.0,,02-11-2016,y,positive,approves,,
Google,2.0,"San Francisco, CA",02-18-2016,n,negative,no opinion,4.0,3.0
Google,4.0,,02-22-2016,y,positive,approves,5.0,5.0
Google,4.0,"Ann Arbor, MI",02-08-2016,,,,3.0,5.0
Google,5.0,"Mountain View, CA",02-10-2016,y,positive,no opinion,,
Google,4.0,,02-23-2016,,,,,
Google,4.0,"Mountain View, CA",02-24-2016,y,positive,approves,4.0,4.0
Google,5.0,"Mountain View, CA",02-10-2016,y,positive,no opinion,,
Google,4.0,,02-23-2016,,,,,
Google,4.0,"Mountain View, CA",02-24-2016,y,positive,approves,4.0,4.0
Google,5.0,,02-08-2016,y,positive,approves,5.0,5.0
Google,5.0,"Mountain View, CA",02-09-2016,y,positive,approves,4.0,5.0
Google,4.0,,02-23-2016,y,positive,approves,4.0,4.0
Google,4.0,,02-22-2016,,,,,
Google,4.0,"Mountain View, CA",02-11-2016,y,neutral,,3.0,5.0
Google,3.0,"Seattle, WA",02-19-2016,n,positive,approves,3.0,4.0
Google,5.0,"Mountain View, CA",01-28-2016,y,positive,approves,5.0,5.0
Google,5.0,,02-07-2016,,,,5.0,5.0
Google,4.0,,02-21-2016,y,positive,approves,5.0,4.0
Google,4.0,"New York, NY",02-18-2016,y,,,4.0,5.0
Google,5.0,"New York, NY",02-06-2016,y,neutral,approves,5.0,4.0
Google,5.0,"Mountain View, CA",02-04-2016,y,positive,approves,4.0,4.0
Google,5.0,"Atlanta, GA",02-05-2016,y,positive,,5.0,5.0
Google,4.0,"Mountain View, CA",02-16-2016,y,,,4.0,
Google,5.0,"Pittsburgh, PA",02-01-2016,y,positive,,5.0,5.0
Google,4.0,"Seattle, WA",01-08-2016,y,negative,no opinion,3.0,4.0
Google,5.0,,02-04-2016,,,,,
Google,4.0,"New York, NY",02-18-2016,y,positive,approves,5.0,5.0
Google,4.0,"New York, NY",02-17-2016,y,positive,approves,5.0,4.0
Google,5.0,"Mountain View, CA",01-30-2016,,,,,
Google,4.0,"New York, NY",02-16-2016,y,neutral,approves,3.0,4.0
Google,3.0,,02-16-2016,y,positive,approves,,
Google,5.0,"Los Angeles, CA",01-22-2016,y,,,5.0,5.0
Google,4.0,,02-12-2016,,,,,
Google,5.0,"New York, NY",01-27-2016,y,positive,,4.0,5.0
Google,5.0,,01-30-2016,y,neutral,approves,5.0,2.0
Google,5.0,,01-31-2016,y,positive,approves,5.0,5.0
Google,5.0,,01-31-2016,y,,,3.0,4.0
Google,5.0,"Mountain View, CA",01-31-2016,y,neutral,approves,4.0,5.0
Google,5.0,"Mountain View, CA",01-27-2016,y,positive,approves,5.0,5.0
Google,5.0,,01-30-2016,y,positive,approves,5.0,5.0
Google,5.0,,01-30-2016,,,,,
Google,5.0,"Mountain View, CA",01-26-2016,y,positive,,4.0,5.0
Google,5.0,,01-28-2016,,,,,
Google,5.0,,01-29-2016,y,positive,approves,,
Google,5.0,,01-29-2016,,,,5.0,5.0
Google,4.0,,02-11-2016,y,positive,,4.0,5.0
Google,5.0,,01-29-2016,y,positive,approves,,
Google,5.0,,01-29-2016,,,,5.0,5.0
Google,4.0,,02-11-2016,y,positive,,4.0,5.0
Google,4.0,"Mountain View, CA",02-11-2016,y,positive,approves,4.0,4.0
Google,4.0,,02-12-2016,y,neutral,,3.0,4.0
Google,5.0,"Mountain View, CA",01-18-2016,y,positive,approves,3.0,5.0
Google,4.0,"Los Angeles, CA",02-11-2016,y,neutral,,4.0,4.0
Google,5.0,,01-26-2016,,,,,
Google,5.0,,01-27-2016,y,positive,approves,5.0,5.0
Google,5.0,,01-27-2016,,,,,
Google,5.0,,01-26-2016,,,,,
Google,5.0,,01-26-2016,y,,,4.0,5.0
Google,5.0,,01-24-2016,y,positive,approves,5.0,5.0
Google,5.0,"Mountain View, CA",01-25-2016,y,positive,approves,5.0,5.0
Google,5.0,,01-20-2016,,,,,
Google,5.0,,01-21-2016,n,positive,approves,5.0,5.0
Google,4.0,,02-07-2016,,,,,
Google,4.0,"Mountain View, CA",02-03-2016,y,positive,no opinion,5.0,5.0
Google,5.0,"San Francisco, CA",01-20-2016,n,negative,disapproves,4.0,5.0
Google,4.0,"San Francisco, CA",02-01-2016,y,positive,approves,4.0,4.0
Google,4.0,"Mountain View, CA",02-03-2016,y,positive,no opinion,5.0,5.0
Google,5.0,"San Francisco, CA",01-20-2016,n,negative,disapproves,4.0,5.0
Google,4.0,"San Francisco, CA",02-01-2016,y,positive,approves,4.0,4.0
Google,5.0,,01-22-2016,y,positive,approves,5.0,5.0
Google,5.0,,01-23-2016,n,positive,approves,3.0,4.0
Google,4.0,,02-06-2016,y,positive,approves,4.0,4.0
Google,5.0,,01-22-2016,y,positive,approves,5.0,5.0
Google,5.0,"Kirkland, WA",01-15-2016,y,positive,approves,5.0,5.0
Google,5.0,"Mountain View, CA",01-07-2016,y,positive,approves,3.0,5.0
Google,3.0,"Cambridge, MA",01-30-2016,y,positive,approves,3.0,5.0
Google,3.0,"Mountain View, CA",01-27-2016,n,neutral,approves,2.0,4.0
Google,4.0,"Washington, DC",02-03-2016,y,positive,,4.0,4.0
Google,5.0,"Mountain View, CA",12-10-2015,y,positive,approves,5.0,5.0
Google,5.0,"New York, NY",01-19-2016,,,,3.0,5.0
Google,5.0,,01-19-2016,y,positive,approves,5.0,5.0
Google,4.0,,02-02-2016,y,positive,approves,4.0,5.0
Google,4.0,,02-01-2016,y,positive,no opinion,5.0,4.0
Google,4.0,,02-01-2016,y,positive,approves,2.0,5.0
Google,4.0,,02-01-2016,,,,,
Google,5.0,,01-06-2016,y,positive,approves,4.0,5.0
Google,4.0,,02-01-2016,y,positive,approves,2.0,5.0
Google,4.0,,02-01-2016,,,,,
Google,5.0,,01-06-2016,y,positive,approves,4.0,5.0
Google,5.0,,01-17-2016,y,positive,approves,4.0,5.0
Google,5.0,,01-15-2016,y,positive,approves,4.0,4.0
Google,4.0,,01-28-2016,y,positive,approves,4.0,4.0
Google,4.0,,01-29-2016,y,positive,approves,4.0,4.0
Google,5.0,,01-11-2016,y,positive,approves,5.0,5.0
Google,5.0,,01-14-2016,,,,,
Google,5.0,"Mountain View, CA",01-14-2016,y,positive,no opinion,5.0,5.0
Google,4.0,,01-28-2016,,,,,
Google,4.0,"Mountain View, CA",01-25-2016,y,neutral,,3.0,5.0
Google,3.0,,01-28-2016,,,,,
Google,5.0,,01-13-2016,,,,,
Google,5.0,"New York, NY",01-06-2016,y,positive,approves,5.0,4.0
Google,5.0,"New York, NY",01-06-2016,y,positive,,5.0,5.0
Google,5.0,"Mountain View, CA",01-12-2016,y,positive,approves,5.0,5.0
Google,5.0,"Mountain View, CA",01-12-2016,y,positive,approves,4.0,4.0
Google,4.0,,01-24-2016,y,positive,approves,3.0,5.0
Google,4.0,,01-25-2016,n,positive,approves,2.0,3.0
Google,5.0,,01-09-2016,y,positive,approves,5.0,
Google,5.0,"Mountain View, CA",12-29-2015,y,positive,approves,5.0,5.0
Google,5.0,"Austin, TX",01-08-2016,y,positive,approves,1.0,1.0
Google,4.0,,01-22-2016,,,,4.0,5.0
Google,5.0,"Mountain View, CA",01-04-2016,y,positive,approves,5.0,4.0
Google,3.0,"Seattle, WA",01-20-2016,y,positive,no opinion,4.0,4.0
Google,5.0,"New York, NY",01-07-2016,,,,,
Google,4.0,,01-20-2016,y,neutral,no opinion,5.0,3.0
Google,2.0,"Mountain View, CA",01-21-2016,n,neutral,approves,2.0,5.0
Google,3.0,,01-20-2016,,,,,
Google,4.0,,01-19-2016,y,positive,approves,5.0,2.0
Google,5.0,"San Jose, CA",01-04-2016,y,positive,approves,5.0,5.0
Google,5.0,"Seattle, WA",12-28-2015,y,positive,approves,3.0,5.0
Google,5.0,,12-30-2015,,,,,
Google,5.0,"Mountain View, CA",12-30-2015,y,positive,approves,5.0,5.0
Google,5.0,,12-30-2015,y,positive,approves,4.0,5.0
Google,5.0,"Mountain View, CA",12-25-2015,y,positive,approves,5.0,5.0
Google,4.0,,01-13-2016,y,positive,no opinion,5.0,4.0
Google,3.0,,01-13-2016,y,positive,no opinion,3.0,4.0
Google,3.0,"New York, NY",01-14-2016,,,,3.0,
Google,4.0,,01-13-2016,y,positive,no opinion,5.0,4.0
Google,3.0,,01-13-2016,y,positive,no opinion,3.0,4.0
Google,3.0,"New York, NY",01-14-2016,,,,3.0,
Google,4.0,"Urbana, IL",01-15-2016,y,positive,no opinion,5.0,4.0
Google,4.0,,01-15-2016,,,,2.0,5.0
Google,4.0,,01-13-2016,,,,,
Google,4.0,"Mountain View, CA",01-14-2016,y,positive,approves,4.0,5.0
Google,4.0,"Mountain View, CA",01-14-2016,,,,4.0,3.0
Google,3.0,"New York, NY",01-14-2016,,,,,
Google,4.0,,01-13-2016,y,positive,approves,4.0,4.0
Google,4.0,"Mountain View, CA",01-12-2016,y,positive,approves,2.0,3.0
Google,4.0,"San Francisco, CA",01-09-2016,n,neutral,approves,5.0,5.0
Google,5.0,"Mountain View, CA",12-28-2015,y,positive,approves,5.0,5.0
Google,4.0,"Mountain View, CA",01-10-2016,y,positive,approves,3.0,5.0
Google,4.0,"San Diego, CA",01-11-2016,y,positive,,4.0,4.0
Google,5.0,,12-26-2015,,,,,
Google,4.0,"Mountain View, CA",01-05-2016,y,positive,no opinion,5.0,5.0
Google,5.0,,12-25-2015,,,,,
Google,4.0,,01-06-2016,y,positive,no opinion,,
Google,3.0,,01-07-2016,,,,3.0,
Google,4.0,,01-03-2016,n,negative,no opinion,1.0,1.0
Google,5.0,"Seattle, WA",11-12-2015,y,positive,approves,5.0,5.0
Google,4.0,,01-05-2016,y,neutral,approves,,
Google,5.0,,12-20-2015,y,positive,approves,5.0,5.0
Google,5.0,"Chicago, IL",12-14-2015,y,positive,approves,5.0,4.0
Google,2.0,"Issaquah, WA",01-05-2016,n,neutral,approves,3.0,1.0
Google,4.0,"Mountain View, CA",01-02-2016,y,positive,,3.0,5.0
Google,4.0,"San Bernardino, CA",01-03-2016,y,positive,,3.0,5.0
Google,5.0,,12-15-2015,y,positive,approves,5.0,5.0
Google,5.0,"New York, NY",12-12-2015,y,,,1.0,5.0
Google,5.0,"Los Angeles, CA",12-11-2015,y,positive,approves,5.0,5.0
Google,5.0,"San Francisco, CA",12-17-2015,y,positive,approves,5.0,5.0
Google,5.0,,12-17-2015,y,positive,no opinion,3.0,5.0
Google,3.0,"Sunnyvale, CA",12-29-2015,y,positive,approves,4.0,4.0
Google,5.0,"Mountain View, CA",12-05-2015,y,positive,approves,5.0,5.0
Google,5.0,,12-14-2015,,,,,
Google,5.0,,12-14-2015,,,,,
Google,4.0,,12-25-2015,y,positive,approves,5.0,5.0
Google,5.0,,11-23-2015,y,positive,,4.0,5.0
Google,5.0,,12-13-2015,,,,5.0,5.0
Google,5.0,,12-13-2015,,,,,
Google,4.0,"New York, NY",12-27-2015,y,positive,approves,5.0,4.0
Google,2.0,,12-28-2015,n,negative,,2.0,2.0
Google,5.0,,12-09-2015,y,positive,approves,5.0,5.0
Google,5.0,"New York, NY",12-12-2015,y,positive,approves,4.0,4.0
Google,4.0,"Santa Clara, CA",12-26-2015,y,positive,no opinion,4.0,5.0
Google,4.0,"San Francisco, CA",12-20-2015,y,positive,,4.0,5.0
Google,2.0,"New York, NY",12-11-2015,n,neutral,disapproves,2.0,4.0
Google,4.0,"Mountain View, CA",12-19-2015,y,,,5.0,5.0
Google,3.0,"Mountain View, CA",12-04-2015,y,,,4.0,4.0
Google,5.0,,12-09-2015,y,positive,approves,4.0,5.0
Google,5.0,,12-09-2015,,,,,
Google,2.0,,12-22-2015,n,negative,disapproves,3.0,3.0
Google,4.0,,12-22-2015,y,positive,no opinion,5.0,5.0
Google,3.0,"Seattle, WA",12-20-2015,y,positive,no opinion,2.0,
Google,5.0,"New York, NY",12-07-2015,y,positive,approves,5.0,5.0
Google,5.0,"Mountain View, CA",12-02-2015,y,,,5.0,5.0
Google,5.0,"Mountain View, CA",12-03-2015,,,,,
Google,5.0,,12-03-2015,y,positive,approves,5.0,5.0
Google,5.0,"San Jose, CA",12-05-2015,y,negative,approves,5.0,5.0
Google,3.0,"Mountain View, CA",12-09-2015,y,negative,no opinion,5.0,5.0
Google,4.0,,12-18-2015,n,neutral,approves,5.0,3.0
Google,5.0,,11-30-2015,y,,,,
Google,5.0,,11-30-2015,,,,,
Google,4.0,,12-17-2015,,,,,
Google,4.0,,12-16-2015,,,,5.0,5.0
Google,4.0,"Mountain View, CA",12-16-2015,y,positive,approves,2.0,4.0
Google,4.0,"Mountain View, CA",12-16-2015,y,,,5.0,4.0
Google,5.0,"Mountain View, CA",12-01-2015,y,positive,approves,5.0,5.0
Google,5.0,,12-01-2015,,,,,
Google,4.0,"Mountain View, CA",12-16-2015,y,,,5.0,4.0
Google,5.0,"Mountain View, CA",12-01-2015,y,positive,approves,5.0,5.0
Google,5.0,,12-01-2015,,,,,
Google,4.0,,12-15-2015,,,,,
Google,4.0,,12-15-2015,,,,,
Google,4.0,,12-13-2015,,,,,
Google,4.0,,12-13-2015,,,,,
Google,4.0,"Austin, IN",12-13-2015,n,neutral,,5.0,5.0
Google,5.0,"Venice, CA",11-21-2015,y,positive,approves,5.0,4.0
Google,4.0,,12-09-2015,y,positive,,4.0,5.0
Google,2.0,"New York, NY",12-08-2015,,,,2.0,4.0
Google,4.0,"Mountain View, CA",12-09-2015,y,positive,approves,3.0,4.0
Google,5.0,"Mountain View, CA",11-24-2015,y,positive,,5.0,5.0
Google,5.0,"San Jose, CA",11-25-2015,y,positive,approves,5.0,5.0
Google,4.0,,12-08-2015,,,,,
Google,1.0,,12-29-2015,,,,,
Google,4.0,,12-08-2015,y,positive,approves,,
Google,5.0,,11-17-2015,y,positive,approves,5.0,5.0
Google,5.0,"Mountain View, CA",11-22-2015,y,positive,,2.0,5.0
Google,4.0,"San Francisco, CA",12-07-2015,y,positive,approves,5.0,5.0
Google,4.0,,12-07-2015,y,positive,no opinion,5.0,5.0
Google,5.0,,11-17-2015,,,,,
Google,5.0,,11-21-2015,y,positive,approves,5.0,5.0
Google,5.0,"Seattle, WA",11-21-2015,y,positive,approves,2.0,4.0
